
✈️使用说明,#genre#
秦,http://txtest-xp2p.p2p.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.xs
TVB,http://txtest-xp2p.p2p.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.xs
天龙八部,http://txtest-xp2p.p2p.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.xs
大宅门,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
奥特曼,http://txtest-xp2p.p2p.huya.com/src/1199598462404-1199598462404-5594567792100638720-2399197048264-10057-A-0-1.xs
吴京,http://txtest-xp2p.p2p.huya.com/src/1199581679881-1199581679881-5522487404671270912-2399163483218-10057-A-0-1.xs
神雕侠侣,http://txtest-xp2p.p2p.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.xs
还珠格格,http://txtest-xp2p.p2p.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.xs
芈月传http://txtest-xp2p.p2p.huya.com/src/1423787884-1423787884-6115122398221041664-2847699224-10057-A-0-1.xs
鬼吹灯,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
康熙微服私访,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.xs
康熙王朝,http://txtest-xp2p.p2p.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.xs
倚天屠龙记,http://txtest-xp2p.p2p.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.xs
四大才子,http://txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs
陈佩斯,http://txtest-xp2p.p2p.huya.com/src/1524418065-1524418065-6547325734606602240-3048959586-10057-A-0-1.xs
土味情话,http://txtest-xp2p.p2p.huya.com/src/1099531840927-1099531840927-86814822494109696-2199063805310-10057-A-0-1.xs
电视剧,http://txtest-xp2p.p2p.huya.com/src/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.xs
金庸,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
茶啊二中,http://txtest-xp2p.p2p.huya.com/src/28596569-28596569-122821328632807424-2633424538-10057-A-0-1.xs
----,http://txtest-xp2p.p2p.huya.com/src/1199591052044-1199591052044-5562740538249052160-2399182227544-10057-A-0-1.xs
街访Show,http://txtest-xp2p.p2p.huya.com/src/60637426-60637426-260435761583620096-2125253048-10057-A-0-1.xs
笑傲帮,http://txtest-xp2p.p2p.huya.com/src/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1.xs
数码评测,http://txtest-xp2p.p2p.huya.com/src/1099531752622-1099531752622-86435555407036416-2199063628700-10057-A-0-1.xs
沙雕,http://txtest-xp2p.p2p.huya.com/src/1199563571793-1199563571793-5444713758918180864-2399127267042-10057-A-0-1.xs
唐唐,http://txtest-xp2p.p2p.huya.com/src/22303913-22303913-95794576907829248-4413173724-10057-A-0-1.xs
搞笑,http://txtest-xp2p.p2p.huya.com/src/1391381950-1391381950-5975939971494707200-2782887356-10057-A-0-1.xs



📽️直播频道,#genre#
蜡笔小新,https://cn-fjqz-cmcc-v-07.bilivideo.com/live-bvc/866100/live_117426918_46670190.m3u8?cdn=cn-gotcha01&expires=1656739906&len=0&oi=3746152197&pt=h5&qn=10000&trid=100352a80843f74b4cd6865d8309f19c7aed&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=32d51eaa517c8e6d91ca223065e2cba4&ptype=0&src=256&sl=1&source=one&sche=ban&sid=19107&sk=8978070c3347ba2c31a475a1ea292330&order=4
星空音乐会,https://cn-fjqz-cmcc-v-07.bilivideo.com/live-bvc/935297/live_57859809_8337755.m3u8?cdn=cn-gotcha01&expires=1656813203&len=0&oi=3746152197&pt=h5&qn=10000&trid=100304c273d050c5421e99fb7b09468a21b9&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=e42afcf6ebb5b0382e72ed71ccdddf59&ptype=0&src=8&sl=1&source=one&sche=ban&sid=19107&sk=14d51c1a6dc228c92ade944fd1770e3b&order=4
台风“暹芭”来袭,https://cn-fjqz-cmcc-live-01.bilivideo.com/live-bvc/582335/live_10303206_2437284.m3u8?cdn=cn-gotcha01&expires=1656813149&len=0&oi=3746152197&pt=h5&qn=10000&trid=100335b4702467e84b4c981e3a8d6416ba09&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=9cd4c164dae44cb2981de8f79aba30c7&ptype=0&src=8&sl=1&source=one&sche=ban&sid=6482&sk=e2b5836b6a82010aa030d7306b4a4b8d&order=4
重庆,https://cn-fjqz-cmcc-live-02.bilivideo.com/live-bvc/704491/live_443981924_41895839.m3u8?cdn=cn-gotcha01&expires=1656813055&len=0&oi=3746152197&pt=h5&qn=10000&trid=1003a7946c5b0c1545369817d4aee2abefba&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=a46255c0d5c1c16410e2fe0975516ed5&ptype=0&src=256&sl=1&source=one&sche=ban&sid=6483&sk=bda83ce93b04426fd94c5fd292db7070&order=4
直播看地球,https://cn-fjqz-cmcc-v-08.bilivideo.com/live-bvc/174912/live_19193_2186291.m3u8?cdn=cn-gotcha01&expires=1656813016&len=0&oi=3746152197&pt=h5&qn=10000&trid=100358e0f27166074fb2a12873a62d331288&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=d2e023db56094e793c38709ce035db7c&ptype=0&src=57345&sl=1&source=one&sche=ban&sid=19108&sk=d97bfa68429d246673110381db5d92d2&order=4
悉尼,https://hd-auth.skylinewebcams.com/live.m3u8?a=4rg2qb5utrfefue926j4va1ut1
布鲁日,https://hd-auth.skylinewebcams.com/live.m3u8?a=4rg2qb5utrfefue926j4va1ut1
纽约街景,https://hd-auth.skylinewebcams.com/live.m3u8?a=4rg2qb5utrfefue926j4va1ut1
菲律宾-爱尼岛,https://hd-auth.skylinewebcams.com/live.m3u8?a=4rg2qb5utrfefue926j4va1ut1


📽️斗鱼轮播,#genre#
旭旭宝宝爆笑斗地主,http://tc-tct.douyucdn2.cn/dyliveflv3a/9804176rLOqks5PE.flv?wsAuth=83a44f4874d62dcc320efd088df03203&token=cpn-androidmpro-0-9804176-fce03b82f3bf510e9897ab76fea9ed6cabcb1bc2ed3fc460&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
吃鸡夜宵杯亚洲训练赛,http://tc-tct.douyucdn2.cn/dyliveflv1/100rPCLP_2000.flv?wsAuth=45e2f6f482722123658650efe93984b2&token=cpn-androidmpro-0-100-7280476511a877c2e718fc443504d8e6d0a6723e30e455e0&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
王者荣耀官方赛事,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl_2000.flv?wsAuth=297492842f042db21e62e153cf4d1391&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18d6acb21eb7261eb313b6919bd0bdd5dc4&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
和平精英官方赛事,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=851b0680c90e3ec6b90fcae03320e614&token=cpn-androidmpro-0-999-d32d75306aab2a79e78b6b237391269bfeb1c4cf9d474efa&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
英雄联盟手游赛事,http://tc-tct.douyucdn2.cn/dyliveflv1/33rZqq6arVHACVYX_2000.flv?wsAuth=b24e788fc96a57c8016ee50b2401194b&token=cpn-androidmpro-0-33-d2a5a54b01376002e6d64c647b4bd7be41c5ab2ca8379a20&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
LPL经典赛事,http://tc-tct.douyucdn2.cn/dyliveflv1a/288016rlols5_2000.flv?wsAuth=551c8f6166573cd491ec62f47108d442&token=cpn-androidmpro-0-288016-e9416291174176ee93ed009f900888cb12840b22423aa6c2&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
ESL 挑战者 CSGO,http://tc-tct.douyucdn2.cn/dyliveflv1a/668668rKGc0VsmNo.flv?wsAuth=8c108db218ee2e93180c6b7792fbf3c8&token=cpn-androidmpro-0-668668-8608fe0e039e42751ba685c43f2849db9848f20e4756d64e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线赛事专用,http://tc-tct.douyucdn2.cn/dyliveflv1a/522798rrv2iWNfEV.flv?wsAuth=6537b31668aa64cf84edc0afd4e3b9ae&token=cpn-androidmpro-0-522798-c33e5a434c94939a99210dbb441ff836b3281cf0f6f2aff2&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
QQ飞车手游官方直播间,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=e049401920d328888cbb9567b24264bf&token=cpn-androidmpro-0-5040227-432528579fe94712b39bbff8c1b686e4b8b1ac3aaa5a27b3&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼云旅行,http://tc-tct.douyucdn2.cn/dyliveflv3a/1668562r1edcGdzR.flv?wsAuth=5d2bfaa660ea737a4343f455d438514c&token=cpn-androidmpro-0-1668562-a91cfa0d112e4de11e015b02de4341569a07535707e88898&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼4K,http://tc-tct.douyucdn2.cn/dyliveflv3a/9970646rqgAePM4c.flv?wsAuth=288b1e94e49175b4ffc925205a20117c&token=cpn-androidmpro-0-9970646-cc24b81228a15d47cf878cb5268709c6193b1e3a6474f354&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼4K 2,http://tc-tct.douyucdn2.cn/dyliveflv3a/10617369rfbDQ1h1.flv?wsAuth=d26dde6453e9ee670c199ec80666076f&token=cpn-androidmpro-0-10617369-720ce646e818b07e5d199a81279b4b09cd6ea6fb0ffb6ad0&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼电影1,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu.flv?wsAuth=77fb864de851377bf42c927b381de2be&token=cpn-androidmpro-0-3637778-8c089871434b9344fcaab88b736d84e387ca294ad4662324&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7_2000.flv?wsAuth=04a634b362e78e56af2bddde662c48c2&token=cpn-androidmpro-0-3637726-a97a3241d761383449992d5fe9f8adeb51c664499750bb31&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影3,http://tc-tct.douyucdn2.cn/dyliveflv3/1226741r7rHAeVH8.flv?wsAuth=cbb3a5be62dcbdb809ec6a7c9a307392&token=cpn-androidmpro-0-1226741-0dc52b22d0295689a7401a99e183eb0ae44d320cb749f55a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影4,http://tc-tct.douyucdn2.cn/dyliveflv3a/1735337ry8VGr8l1_2000.flv?wsAuth=63097f6ab0115efeed62fd4804e759fc&token=cpn-androidmpro-0-1735337-1c52d3eeb55151c603b5b656aac2a6417dd851ddcf29cef3&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼电影5,http://tc-tct.douyucdn2.cn/dyliveflv3/6906628ry4emRM0M.flv?wsAuth=bc20ee2a1e158e0f9795d2f45c24f8d8&token=cpn-androidmpro-0-6906628-ee25442680ff9b1b2b1095ab33067af70ac69340a52fd926&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影6,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
斗鱼电影7,http://tc-tct.douyucdn2.cn/dyliveflv3/6449849rjjgN6vCV.flv?wsAuth=1380fb07aee57eb25506ccd7ecc19b7e&token=cpn-androidmpro-0-6449849-620c3da2f5cb76ebc51e1a7e439374ce2cf97ed0492706a2&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影8,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=99705a1921ddd49fb7079a02f02bedc4&token=cpn-androidmpro-0-20415-b6774b3b3249db17d8beee6676fdf877fe8b1576307ef8e6&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼电影9,http://tc-tct.douyucdn2.cn/dyliveflv3/6655271roUlUqdDF.flv?wsAuth=60fdeb702e4417663902de601a32d3d8&token=cpn-androidmpro-0-6655271-7977e3abc0cdba3f2477e4766d5c92c0c549befe0ad8633c&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影10,http://tc-tct.douyucdn2.cn/dyliveflv3/6537888rNXaXDKnD_2000.flv?wsAuth=368fa50c7ffa3863c246ef6eb0347dcf&token=cpn-androidmpro-0-6537888-4c9c4c6db2f1501ef48f148c819aef0aba55762a21cf82f0&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影11,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu.flv?wsAuth=539918da5184c215763a2638e4f08bbf&token=cpn-androidmpro-0-3637778-8c089871434b9344dafe2a03692f8f841cff533985b0c7a1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼电影12,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=313db8feb39bab1a1d5a1b87036b6312&token=cpn-androidmpro-0-3637726-a97a3241d7613834e7b788883ab1a1408b701f3fda26c6da&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影13,http://tc-tct.douyucdn2.cn/dyliveflv3a/3637765rrt97QwBF.flv?wsAuth=5acd574d20805c9b6b1f96889102a9ba&token=cpn-androidmpro-0-3637765-895385f7e18dfb381255b0a17d2d1258ba145b839cad7ff4&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼电影14,http://tc-tct.douyucdn2.cn/dyliveflv3/1226741r7rHAeVH8.flv?wsAuth=d485d3a7e542ff5dd84662952ba08a72&token=cpn-androidmpro-0-1226741-0dc52b22d0295689f53a36392f9b958479da7265a8e3d14f&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影15,http://tc-tct.douyucdn2.cn/dyliveflv1/323876r1ZrsfgSJQ_2000.flv?wsAuth=f555db831df6c6f1865853a98e745523&token=cpn-androidmpro-0-323876-c58c02104b2437745acbd8d9f4a0c1adb6ff2ff0e66eb83f&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
斗鱼电影16,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
斗鱼电影17,http://tc-tct.douyucdn2.cn/dyliveflv3a/9292492rbAlOb2Wn.flv?wsAuth=898ead668983f00ddb00b77bc1373244&token=cpn-androidmpro-0-9292492-2c1cc786a3775da22e2be78eeac2de39cbc6ef6bbad333b3&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼电影18,http://tc-tct.douyucdn2.cn/dyliveflv3a/9826611rVLDkAg8k.flv?wsAuth=e4c8d3dc1dea624a8e723b276c2e38d0&token=cpn-androidmpro-0-9826611-0073bf3629aeec30ff4c0e70b2f9ccfde7f6aadc02726f43&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼电影19,http://tc-tct.douyucdn2.cn/dyliveflv3/6655271rbSVEqSaf.flv?wsAuth=499aa1ee03984fd2c7fc67fe8180015c&token=cpn-androidmpro-0-6655271-7977e3abc0cdba3f4d6242a21df5500f47ebe92e34c23163&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影20,http://tc-tct.douyucdn2.cn/dyliveflv3a/5008089rMcfqdinZ.flv?wsAuth=c0f856673eddc875bb2191c45e68a4a4&token=cpn-androidmpro-0-5008089-b1f80dc828d2ceceb59f30e913c412a435d8bca171574883&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
食物链顶端的男人,http://tc-tct.douyucdn2.cn/dyliveflv3/454867rOf2ScMPFj.flv?wsAuth=08117487c648e979af8e8af8f7cd935d&token=cpn-androidmpro-0-454867-11bc4096d50488641eb00bebc1af2f48e3427b2ac0617eca&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/4360438rBTviOvPh.flv?wsAuth=08dca676dbafc8fc6397c421f49d28ec&token=cpn-androidmpro-0-4360438-0a8e5eef1f68267a48081cbae0c1d54012ce545f13dc45b4&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
国际吸猫协会,http://tc-tct.douyucdn2.cn/dyliveflv3/8657834rtXtYhN3E.flv?wsAuth=bd1f69bed54390779d526d3f4cfa979e&token=cpn-androidmpro-0-8657834-49c0e6acaa54b5f159d1905b4c62c180341d6a6daed832ae&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
旅行囧记,http://tc-tct.douyucdn2.cn/dyliveflv3a/4631599ruf6Tqz01.flv?wsAuth=5af557ff70ae5421ac1b6b24ec4aa299&token=cpn-androidmpro-0-4631599-bd06bd78294bd6da91a7b8e0c2be231835865f3c945be1df&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
美食之旅,http://tc-tct.douyucdn2.cn/dyliveflv3a/9603108rgh7xVTcQ.flv?wsAuth=f25451244f9e0a362d39aa97b788d41e&token=cpn-androidmpro-0-9603108-2684f5de1f788df829a9c26bc70eb194ff3f254e50506ee3&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
警随其后,http://tc-tct.douyucdn2.cn/dyliveflv3/10319093rRISvSbK.flv?wsAuth=277bb5cefe6d0ad9be676688e5716934&token=cpn-androidmpro-0-10319093-b5485fa3d35fc9e4564c078d9060d5ebae84754ced8af214&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
Along,http://tc-tct.douyucdn2.cn/dyliveflv3/10021742r0xlaRsL.flv?wsAuth=42dee95395ade186123fea2c0fc0efb8&token=cpn-androidmpro-0-10021742-75b58aaddce45ff82563282a4431473325edff6735a97a06&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
古今中外犯罪录,http://tc-tct.douyucdn2.cn/dyliveflv3a/9171887rBeXq4wgV.flv?wsAuth=6abf4a68442666c8672674dad4c1232e&token=cpn-androidmpro-0-9171887-ae733b73af93d2b060f008351c8bcc254f3bba443ae64a7b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
迷惑住宅行为大赏,http://tc-tct.douyucdn2.cn/dyliveflv3a/3431701rnCk7VyBg.flv?wsAuth=91831305f997644a7d4d8b453f02a832&token=cpn-androidmpro-0-3431701-8c0587190a104dd5fb5ed4ecca1599ee5ab698154a46f12a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
旭旭宝宝爆笑斗地主,http://tc-tct.douyucdn2.cn/dyliveflv3a/9804176rLOqks5PE.flv?wsAuth=236a0512f2ac724580a9131bbd1f07d8&token=cpn-androidmpro-0-9804176-fce03b82f3bf510e2af749cecdf194eb0546b6edda1d6afb&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
全程爆笑，高能不停,http://tc-tct.douyucdn2.cn/dyliveflv3a/505667rLBs5Lub6C.flv?wsAuth=f14ab82323519527256403ec1d7d7eb9&token=cpn-androidmpro-0-505667-e3fa14ec440e7fb2cfe2711e8b37bf1b0a38e987069d42df&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
爆笑体育,http://tc-tct.douyucdn2.cn/dyliveflv3/1255068rgYreAY8A.flv?wsAuth=415df054b25cd1effde82402e4014436&token=cpn-androidmpro-0-1255068-40fd9caf56f93f5690c1eea6b0c330a78e174ee6fe4d4a52&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
开心麻花经典小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=d051a7029ff51dd2f70e016bb8037042&token=cpn-androidmpro-0-10153463-ee6c60cb51b361543fde4c033d82a2f38434e76d1572c484&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
中二日记搞笑动画,http://tc-tct.douyucdn2.cn/dyliveflv3/9505575rISw23wy0.flv?wsAuth=59941bbcf07feef12b62efa65d92820b&token=cpn-androidmpro-0-9505575-7a3c03839f21f91ab01f9058ab6f9a88394fac311ffbf06c&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
SPACE太空直播间,http://tc-tct.douyucdn2.cn/dyliveflv3/4834417rHpzyFjhh.flv?wsAuth=b995c8f509d1fa3f2f570c8910e63cf0&token=cpn-androidmpro-0-4834417-46cf0f40382a86076d9125dd1fe78dacbb292e3e4ce8cb9d&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3


STEAM新游热游,http://tc-tct.douyucdn2.cn/dyliveflv3/2259082rxsLdDG1c.flv?wsAuth=a375e3fec04ec9d60795ef0966626fe8&token=cpn-androidmpro-0-2259082-050a3f2ec17ce595eef1749c35d317b073cee241c22cc2f0&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
CSGO袋鼠杯邀请赛,http://tc-tct.douyucdn2.cn/dyliveflv1a/668668rKGc0VsmNo.flv?wsAuth=ccff6535a96f74e15646855cc80f4e9b&token=cpn-androidmpro-0-668668-8608fe0e039e4275987048d93606866afdbc7d5b3d961c67&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
和平精英2022PEL夏季赛,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=e54b1cb394c901032a6755ac52393d59&token=cpn-androidmpro-0-999-d32d75306aab2a796cd14cb7268b9582266b3c87d06c5b4b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
第五人格2022IVL夏季赛常规赛,http://tc-tct.douyucdn2.cn/dyliveflv1a/3226194r73pCQamR.flv?wsAuth=3f056b02f09010ccc222a3b0b80f6d2b&token=cpn-androidmpro-0-3226194-1c055b38aa29e287e4ef27123b4ca17bc74ee19544028566&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
英雄联盟LPL经典赛事,http://tc-tct.douyucdn2.cn/dyliveflv1a/288016rlols5_2000.flv?wsAuth=298013b7917630b18eb6102b0b62f220&token=cpn-androidmpro-0-288016-e9416291174176eeb4ddaeb1ca60e6d69d7bb365abb99fa1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
穿越火线2022CFEL S1,http://tc-tct.douyucdn2.cn/dyliveflv1a/522798rrv2iWNfEV.flv?wsAuth=677ac5f9f86707a536458dbbe5f96ebf&token=cpn-androidmpro-0-522798-c33e5a434c94939aa1d317fc1aa029055b95c1dee39a36af&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀官方赛事,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl_2000.flv?wsAuth=66898556f85484f5bac7c35c916db98f&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18d939aab4579167a88790f6242073b430f&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
永劫无间NBPL联赛第二双周DAY6,http://tc-tct.douyucdn2.cn/dyliveflv1a/9662891rlaeIAP3A.flv?wsAuth=40d631888066f61a65daff4782dc24c6&token=cpn-androidmpro-0-9662891-7de7dc707e1a51dd7a2ad2e46d261ae642a593bedd8bf856&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼旅行,http://tc-tct.douyucdn2.cn/dyliveflv3a/1668562riANZ0f5s.flv?wsAuth=5a943f674023a9f022b55405f538bb78&token=cpn-androidmpro-0-1668562-a91cfa0d112e4de1ca06b5deb82b050150bda6edaa22ef62&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼4K,http://tc-tct.douyucdn2.cn/dyliveflv3a/9970646rwdKH8ovA.flv?wsAuth=bd5ace4799e825a5cf0d43ac51cf11e1&token=cpn-androidmpro-0-9970646-cc24b81228a15d473cf36a765a638d8e75f590e5383964e3&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
斗鱼4K 2,http://tc-tct.douyucdn2.cn/dyliveflv3/5194326r66ckYUPX.flv?wsAuth=b9a233ac04fc98d0d8ac5a33310b069b&token=cpn-androidmpro-0-5194326-642f1d6fde4d95e96ac6a2841acfab6680d6763ec25eb2da&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3


食物链顶端的男人,http://tc-tct.douyucdn2.cn/dyliveflv3/454867rOf2ScMPFj.flv?wsAuth=ad65b33df769154648498ecd4b5da1e1&token=cpn-androidmpro-0-454867-11bc4096d50488648515b676fe90fa9d014bc7ab1d772cd0&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/9951215rrowIhwlf.flv?wsAuth=7562eae1b0932110fdf2dc4622393f37&token=cpn-androidmpro-0-9951215-74bc1add1ccfb3c9bc3b92e2d6f19efca0136bd3e00d219a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
雷探长,http://tc-tct.douyucdn2.cn/dyliveflv1/5028934rTYUpeWDT.flv?wsAuth=0f87128d965f215034466133e64351ac&token=cpn-androidmpro-0-5028934-6f2c979be2bac93e71df44916b1f3ab1ccdc32b68013f503&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
吸个猫,http://tc-tct.douyucdn2.cn/dyliveflv3/648814rofn0gkslH.flv?wsAuth=804a937d5135efcb861fd7bad1e650ce&token=cpn-androidmpro-0-648814-f32c5be1da2bc336f4471fbca95e6cee60bf826b4a0f4046&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
